headline,url,date
Why did the Taliban go to Tehran?,https://www.theguardian.com/world/iran-blog/2015/may/22/taliban-delegation-official-visit-tehran-iran-isis,2015-05-22
Breakfast of champions: Malala Yousafzai’s chapatis with fried eggs,https://www.theguardian.com/lifeandstyle/2015/may/23/breakfast-of-champions-malala-yousafzai,2015-05-23
Obama to mark Memorial Day but questions linger over Afghanistan troops,https://www.theguardian.com/us-news/2015/may/25/obama-memorial-day-afghanistan-troops,2015-05-25
He was the saviour of Afghan music. Then a Taliban bomb took his hearing,https://www.theguardian.com/world/2015/may/25/he-was-the-saviour-of-afghan-music-then-a-taliban-bomb-took-his-hearing,2015-05-25
Why Kabul must leave the big fat Afghan wedding alone | Nelufar Hedayat,https://www.theguardian.com/commentisfree/2015/may/27/kabul-leave-big-fat-afghan-wedding-alone,2015-05-27
Women barred from voting in parts of Pakistan,https://www.theguardian.com/world/2015/may/29/women-barred-voting-pakistan-khyber-pakhtunkh,2015-05-29
Welcome 2 Karachi review – Indian scattergun humour gets lost in Pakistan,https://www.theguardian.com/film/2015/jun/01/welcome-2-karachi-review-arshad-warsi-jackky-bhagnani-indians-lost-in-pakistan,2015-06-01
"David Cameron, you were right about drugs. Don’t err and stray now | Owen Jones",https://www.theguardian.com/commentisfree/2015/jun/03/david-cameron-drugs-legal-highs-poppers-madness,2015-06-03
Martha Farrell obituary,https://www.theguardian.com/education/2015/jun/03/martha-farrell-obituary,2015-06-03
Attack on aid workers reflects rising danger in Afghanistan,https://www.theguardian.com/global-development/2015/jun/04/afghanistan-attack-aid-workers-danger-gunmen-humanitarian-staff,2015-06-04
Different fights: what Kajaki and American Sniper say about army life,https://www.theguardian.com/film/filmblog/2015/jun/04/kajaki-american-sniper-iraq-afghan-war-film,2015-06-04
"Justice in Pakistan: ""The government is hanging people left, right and centre""",https://www.theguardian.com/global-development-professionals-network/2015/jun/05/justice-pakistan-terror-shafqat-hussain,2015-06-05
Pakistan says only two convicted for attempted murder of Malala Yousafzai,https://www.theguardian.com/world/2015/jun/05/pakistan-confirms-only-two-convicted-for-attempted-of-malala,2015-06-05
"Love, poetry and war: the Afghan women risking all for verse",https://www.theguardian.com/world/2015/jun/06/love-poetry-and-war-the-afghan-women-risking-all-for-verse,2015-06-06
Lindsey Graham seeks to show Iowa voters his 2016 hopes are no joke,https://www.theguardian.com/us-news/2015/jun/07/lindsey-graham-republican-party-iowa-2016,2015-06-07
The Little Coffee Shop of Kabul by Deborah Rodriguez - review,https://www.theguardian.com/childrens-books-site/2015/jun/10/review-little-coffee-shop-of-kabul-deborah-rodriguez,2015-06-10
Al-Qaida 'cut off and ripped apart by Isis',https://www.theguardian.com/world/2015/jun/10/isis-onslaught-has-broken-al-qaida-its-spiritual-leaders-admit,2015-06-10
We can’t dodge the hard questions on Britain’s role in Afghanistan | Dan Jarvis,https://www.theguardian.com/commentisfree/2015/jun/11/look-at-britain-role-afghanistan-war-defence-security-review,2015-06-11
"Pakistan: 'Son, you brought electricity to the village and added 15 years to my life'",https://www.theguardian.com/global-development/2015/jun/12/pakistan-electricity-village-micro-hydro-ashden-award,2015-06-11
88 Days to Kandahar: A CIA Diary by Robert Grenier review – US’s Afghan war shambles laid bare,https://www.theguardian.com/books/2015/jun/12/88-days-to-kandahar-cia-diary-robert-grenier-review-us-afghan-war-torture,2015-06-12
The New Spymasters by Stephen Grey review – the spies above us,https://www.theguardian.com/books/2015/jun/13/the-new-spymasters-by-stephen-grey-review-the-spies-above-us,2015-06-13
"To avoid further strife, Afghanistan should leave its copper in the ground | Antony Loewenstein",https://www.theguardian.com/commentisfree/2015/jun/15/afghanistan-should-leave-its-copper-in-the-ground-to-avoid-further-strife,2015-06-15
Labour leftwinger Jeremy Corbyn wins place on ballot for leadership,https://www.theguardian.com/politics/2015/jun/15/labour-leftwinger-jeremy-corbyn-wins-place-on-ballot-for-leadership,2015-06-15
"Labour election loss down to lack of ideas not passion, says Jim Murphy",https://www.theguardian.com/politics/2015/jun/15/labour-election-loss-down-to-lack-of-ideas-not-passion-says-jim-murphy,2015-06-15
Jeremy Corbyn makes it on to ballot for Labour leadership - as it happened,https://www.theguardian.com/politics/blog/live/2015/jun/15/labour-leadership-nominations-close-at-noon-politics-live,2015-06-15
School assemblies need a revamp – how about yoga and enforced eye contact? | Rupert Myers,https://www.theguardian.com/commentisfree/2015/jun/15/prayers-school-assembly-charles-clarke,2015-06-15
Jeremy Corbyn's late nomination shakes up Labour leadership contest,https://www.theguardian.com/politics/2015/jun/15/labour-leadership-contest-jeremy-corbyn,2015-06-15
"No negative briefing in Labour contest, urges Yvette Cooper aide",https://www.theguardian.com/politics/2015/jun/16/no-negative-briefing-labour-leadership-yvette-cooper-aide,2015-06-16
Cameron hit by Commons revolt as 27 Tories defy whip over EU bill - Politics live,https://www.theguardian.com/politics/blog/live/2015/jun/16/cameron-faces-tory-revolt-over-purdah-rules-in-eu-referendum-bill-politics-live,2015-06-16
This constant abuse of the Labour leadership candidates is fruitless and irrational | Archie Bland,https://www.theguardian.com/commentisfree/2015/jun/17/abuse-labour-leadership-fruitless-kendall-corbyn,2015-06-17
"Migrant in container texted smuggler saying 'You've killed us all', court hears",https://www.theguardian.com/uk-news/2015/jun/17/migrant-container-text-smuggler-killed-us-all-court,2015-06-17
"Migrants on Hungary's border fence: 'This wall, we will not accept it'",https://www.theguardian.com/world/2015/jun/22/migrants-hungary-border-fence-wall-serbia,2015-06-22
Afghanistan parliament attacked by Taliban suicide bomber and gunmen,https://www.theguardian.com/world/live/2015/jun/22/afghanistan-parliament-attack-live-updates,2015-06-22
"Boys, 15, bought bomb ingredients and talked about blowing up parliament",https://www.theguardian.com/uk-news/2015/jun/22/boys-bomb-ingredients-blowing-up-parliament-school-anarchist-cookbook,2015-06-22
Taliban attack parliament building in Kabul with suicide car bomb and RPGs,https://www.theguardian.com/world/2015/jun/22/taliban-attack-parliament-kabul-suicide-car-bomber-rpgs,2015-06-22
Our favourite things online this week: from baseball poetry to Diego Maradona,https://www.theguardian.com/sport/2015/jun/23/favourite-things-online-week-baseball-poetry-surfing-diego-maradona,2015-06-23
The ransom dilemma: why Washington is softening policy on cash for hostages,https://www.theguardian.com/us-news/2015/jun/24/the-ransom-dilemma-why-washington-is-softening-policy-on-cash-for-hostages,2015-06-24
Obama administration clears way for hostages' families to pay ransom,https://www.theguardian.com/us-news/2015/jun/24/obama-administration-hostages-families-ransom,2015-06-24
Labour's Liz Kendall: I'm not a Blairite candidate,https://www.theguardian.com/politics/2015/jun/25/labour-liz-kendall-not-blairite-candidate,2015-06-25
Courtney Love berates Hollande over 'unsafe taxi ride' in Paris,https://www.theguardian.com/music/2015/jun/25/courtney-love-berates-hollande-over-unsafe-taxi-ride-in-paris,2015-06-25
Calais deputy mayor turns up the heat on David Cameron over migrants,https://www.theguardian.com/uk-news/2015/jun/25/calais-deputy-mayor-migrant-crisis-david-cameron,2015-06-25
Cooper and Burnham branded 'continuity Miliband' as Labour leadership turns sour,https://www.theguardian.com/politics/2015/jun/28/cooper-burnham-branded-continuity-miliband-labour-leadership-turns-sour,2015-06-28
"Afghanistan growing more receptive on women's rights, says British ambassador",https://www.theguardian.com/global-development/2015/jun/29/afghanistan-womens-rights-british-ambassador-karen-pierce,2015-06-29
Liz Kendall shuns calls to soften line and repeats desire to win back Tory voters,https://www.theguardian.com/politics/2015/jun/29/liz-kendall-shuns-calls-soften-line-desire-win-tory-voters,2015-06-29
Marco Rubio seeks answers as eight charged in Malala shooting go free,https://www.theguardian.com/us-news/2015/jun/30/marco-rubio-malala-yousafzai-barbara-boxer,2015-06-30
First tentative shots in crucial UK defence review,https://www.theguardian.com/news/defence-and-security-blog/2015/jul/01/first-tentative-shots-in-crucial-uk-defence-review,2015-07-01
Unesco to use satellites to monitor ancient sites threatened by Isis,https://www.theguardian.com/world/2015/jul/01/unesco-to-use-satellites-to-monitor-ancient-sites-threaten-by-isis,2015-07-01
Group reviews: a selection,https://www.theguardian.com/childrens-books-site/2015/jul/02/group-reviews-a-selection,2015-07-02
From Syria to Bosnia: Isis and its affiliates around the world,https://www.theguardian.com/world/2015/jul/03/isis-and-affiliates-around-the-world,2015-07-03
Beware powerful women intoxicated with their agendas | Catherine Bennett,https://www.theguardian.com/commentisfree/2015/jul/05/beware-powerful-woman-cherie-blair-hillary-clinton-qatar,2015-07-04
I am Malala: The Girl Who Stood Up for Education and was Shot by the Taliban by Malala Yousafazi and Christina Lamb – review,https://www.theguardian.com/childrens-books-site/2015/jul/05/i-am-malala-by-malala-yousafazi-christina-lamb-review,2015-07-05
Education for girls all over the world is the civil rights struggle of our time | Gordon Brown,https://www.theguardian.com/commentisfree/2015/jul/06/education-girls-world-civil-rights-malala,2015-07-06
What are the best autobiographies for children and teenagers?,https://www.theguardian.com/childrens-books-site/2015/jul/06/malala-bear-grylls-autobiographies-for-children-and-teenagers,2015-07-06
"MI5 and 7/7: a matter of resources not powers, just like today",https://www.theguardian.com/news/defence-and-security-blog/2015/jul/06/mi5-and-77-a-matter-of-resources-not-powers-just-like-today,2015-07-06
No wonder Jeremy Corbyn’s rivals for the Labour leadership are rattled | Owen Jones,https://www.theguardian.com/commentisfree/2015/jul/08/jeremy-corbyn-labour-leadership-humble-demonised-dinosaur-modern-message,2015-07-08
Ellen Page to play gay US marine who spied on Taliban wives,https://www.theguardian.com/film/2015/jul/08/ellen-page-gay-us-marine-taliban-wives-lioness,2015-07-08
Greek island refugee crisis: local people and tourists rally round migrants,https://www.theguardian.com/world/2015/jul/08/greek-island-refugee-crisis-local-people-and-tourists-rally-round-migrants,2015-07-09
"'I'm, like, a really smart person': Donald Trump exults in outsider status",https://www.theguardian.com/us-news/2015/jul/12/im-like-a-really-smart-person-donald-trump-exults-in-outsider-status,2015-07-12
Hamid Karzai seen as increasing threat to Afghanistan's political stability,https://www.theguardian.com/world/2015/jul/12/hamid-karzai-seen-as-increasing-threat-to-afghanistans-political-stability,2015-07-12
SAS fatalities treated as matter-of-fact,https://www.theguardian.com/uk-news/2015/jul/14/sas-fatalities-treated-as-matter-of-fact,2015-07-14
Secret and unaccountable: the double-edged sword of SAS mythology,https://www.theguardian.com/uk-news/2015/jul/14/secret-and-unaccountable-the-double-edged-sword-of-sas-mythology,2015-07-14
'Rising' Iran asserts right to play constructive Middle East role,https://www.theguardian.com/world/2015/jul/15/iran-deal-evokes-visions-of-hope-and-fears-of-revolution,2015-07-15
Taliban peace talks with Afghan government 'endorsed' by Mullah Omar,https://www.theguardian.com/world/2015/jul/15/taliban-peace-talks-afghan-government-endorsed-mullah-omar,2015-07-15
Babar Ahmad returns to UK after being sentenced for supporting terror groups,https://www.theguardian.com/uk-news/2015/jul/19/babar-ahmad-returns-after-jail-sentence-in-us-for-supporting-terrorist-groups,2015-07-19
By inflating Islamic extremism Cameron has lost sight of what really threatens us | George Monbiot,https://www.theguardian.com/commentisfree/2015/jul/21/islamic-extremism-cameron-struggle-generation,2015-07-21
It ain't over til it's over: America's wars drag on no matter what officials say | Trevor Timm,https://www.theguardian.com/commentisfree/2015/jul/22/america-war-iraq-libya-afghanistan-endless,2015-07-22
Dead or alive? The story of the Taliban's missing leader Mohammed Omar,https://www.theguardian.com/world/2015/jul/29/taliban-missing-leader-mohammed-omar-dead-or-alive,2015-07-29
Calais crisis: medics struggle to cope with number of injured migrants,https://www.theguardian.com/uk-news/2015/jul/29/calais-crisis-medics-struggle-to-cope-with-number-of-injured-migrants,2015-07-29
Mullah Omar – the evasive ghost who led the Taliban through secrecy,https://www.theguardian.com/world/2015/jul/29/mullah-omar-evasive-ghost-who-lead-taliban-through-secrecy,2015-07-29
"Taliban leader Mullah Omar is dead, says Afghan government",https://www.theguardian.com/world/2015/jul/29/taliban-leader-mullah-omar-dead-claims,2015-07-29
I Am Malala - cover reveal,https://www.theguardian.com/childrens-books-site/2015/jul/30/malala-yousafzai-teen-book-cover-reveal,2015-07-30
Mullah Omar obituary,https://www.theguardian.com/world/2015/jul/30/mullah-omar,2015-07-30
